Date,Dernier Prix,,,,
18/7/2021,182.8244,,,,
25/7/2021,180.0268,,,,
1/8/2021,178.8406,,,,
8/8/2021,167.7336,,,,
15/8/2021,165.5214,,,,
22/8/2021,161.2984,,,,
29/8/2021,165.3648,,,,
5/9/2021,173.1254,,,,
12/9/2021,174.85125,,,,
19/9/2021,173.3374,,,,
26/9/2021,169.2094,,,,
3/10/2021,165.9118,,,,
10/10/2021,162.6384,,,,
17/10/2021,164.868,,,,
24/10/2021,170.7652,,,,
31/10/2021,169.0792,,,,
7/11/2021,170.1084,,,,
14/11/2021,175.449,,,,
21/11/2021,180.0802,,,,
28/11/2021,177.9695,,,,
5/12/2021,173.3954,,,,
12/12/2021,174.0148,,,,
19/12/2021,170.1728,,,,
26/12/2021,169.90025,,,,
2/1/2022,168.9786,,,,
9/1/2022,165.6182,,,,
16/1/2022,163.0814,,,,
23/1/2022,152.3815,,,,
30/1/2022,141.4034,,,,
6/2/2022,149.573,,,,
13/2/2022,158.567,,,,
20/2/2022,155.4062,,,,
27/2/2022,150.0425,,,,
6/3/2022,150.0594,,,,
13/3/2022,141.0178,,,,
20/3/2022,152.1628,,,,
27/3/2022,163.6424,,,,
3/4/2022,166.2326,,,,
10/4/2022,160.6804,,,,
17/4/2022,152.28925,,,,
24/4/2022,151.5088,,,,
1/5/2022,138.502,,,,
8/5/2022,121.1722,,,,
15/5/2022,108.601,,,,
22/5/2022,109.6404,,,,
29/5/2022,108.931,,,,
5/6/2022,122.43875,,,,
12/6/2022,118.954,,,,
19/6/2022,104.706,,,,
26/6/2022,111.6325,,,,
3/7/2022,109.062,,,,
10/7/2022,114.925,,,,
17/7/2022,111.11,,,,
24/7/2022,120.358,,,,
31/7/2022,122.83,,,,
7/8/2022,138.488,,,,
14/8/2022,140.824,,,,
21/8/2022,142.118,,,,
28/8/2022,133.734,,,,
4/9/2022,128.124,,,,
11/9/2022,129.67,,,,
18/9/2022,128.326,,,,
25/9/2022,119.296,,,,
2/10/2022,115.074,,,,
9/10/2022,118.556,,,,
16/10/2022,111.642,,,,
23/10/2022,115.958,,,,
30/10/2022,114.09,,,,
6/11/2022,94.326,,,,
13/11/2022,92.814,,,,
20/11/2022,96.708,,,,
27/11/2022,93.3,,,,
4/12/2022,94.508,,,,
11/12/2022,89.432,,,,
18/12/2022,90.186,,,,
25/12/2022,85.184,,,,
1/1/2023,83.26,,,,
8/1/2023,85.04,,,,
15/1/2023,93.142,,,,
22/1/2023,95.61,,,,
29/1/2023,98.496,,,,
5/2/2023,105.026,,,,
12/2/2023,100.038,,,,
19/2/2023,99.15,,,,
26/2/2023,94.9225,,,,
5/3/2023,93.438,,,,
12/3/2023,92.84,,,,
19/3/2023,96.5,,,,
26/3/2023,98.772,,,,
2/4/2023,100.164,,,,
9/4/2023,102.38,,,,
16/4/2023,100.966,,,,
23/4/2023,104.022,,,,
30/4/2023,105.806,,,,
7/5/2023,103.797,,,,
14/5/2023,109.016,,,,
21/5/2023,114.9,,,,
28/5/2023,116.372,,,,
4/6/2023,122.315,,,,
11/6/2023,124.164,,,,
18/6/2023,126.45,,,,
25/6/2023,127.5225,,,,
2/7/2023,128.762,,,,
9/7/2023,129.685,,,,
