Date,Dernier Prix,,
22/12/2019,2.3094,,
29/12/2019,2.2095,,
5/1/2020,2.15675,,
12/1/2020,2.1612,,
19/1/2020,2.1138,,
26/1/2020,1.90475,,
2/2/2020,1.8766,,
9/2/2020,1.8544,,
16/2/2020,1.8122,,
23/2/2020,1.94025,,
1/3/2020,1.7862,,
8/3/2020,1.7726,,
15/3/2020,1.8604,,
22/3/2020,1.6812,,
29/3/2020,1.637,,
5/4/2020,1.618,,
12/4/2020,1.77475,,
19/4/2020,1.6822,,
26/4/2020,1.849,,
3/5/2020,1.8642,,
10/5/2020,1.9576,,
17/5/2020,1.6978,,
24/5/2020,1.765,,
31/5/2020,1.79775,,
7/6/2020,1.7952,,
14/6/2020,1.776,,
21/6/2020,1.6456,,
28/6/2020,1.575,,
5/7/2020,1.71625,,
12/7/2020,1.8228,,
19/7/2020,1.7408,,
26/7/2020,1.718,,
2/8/2020,1.8032,,
9/8/2020,2.1776,,
16/8/2020,2.2028,,
23/8/2020,2.3964,,
30/8/2020,2.5398,,
6/9/2020,2.5436,,
13/9/2020,2.3495,,
20/9/2020,2.2058,,
27/9/2020,2.0362,,
4/10/2020,2.4308,,
11/10/2020,2.6218,,
18/10/2020,2.784,,
25/10/2020,2.9418,,
1/11/2020,3.1388,,
8/11/2020,3.0358,,
15/11/2020,2.962,,
22/11/2020,2.6686,,
29/11/2020,2.80625,,
6/12/2020,2.7248,,
13/12/2020,2.4782,,
20/12/2020,2.6754,,
27/12/2020,2.65275,,
3/1/2021,2.43325,,
10/1/2021,2.6856,,
17/1/2021,2.726,,
24/1/2021,2.5055,,
31/1/2021,2.6492,,
7/2/2021,2.8564,,
14/2/2021,2.8816,,
21/2/2021,3.12475,,
28/2/2021,2.8468,,
7/3/2021,2.7758,,
14/3/2021,2.6572,,
21/3/2021,2.518,,
28/3/2021,2.547,,
4/4/2021,2.619,,
11/4/2021,2.507,,
18/4/2021,2.6272,,
25/4/2021,2.7294,,
2/5/2021,2.886,,
9/5/2021,2.9514,,
16/5/2021,2.958,,
23/5/2021,2.9832,,
30/5/2021,2.9454,,
6/6/2021,3.07925,,
13/6/2021,3.1544,,
20/6/2021,3.2622,,
27/6/2021,3.3392,,
4/7/2021,3.6516,,
11/7/2021,3.64875,,
18/7/2021,3.6786,,
25/7/2021,3.9354,,
1/8/2021,4.018,,
8/8/2021,4.08,,
15/8/2021,4.0004,,
22/8/2021,3.8632,,
29/8/2021,4.0584,,
5/9/2021,4.53,,
12/9/2021,4.86275,,
19/9/2021,5.2782,,
26/9/2021,4.9422,,
3/10/2021,5.702,,
10/10/2021,5.799,,
17/10/2021,5.5074,,
24/10/2021,5.1284,,
31/10/2021,5.838,,
7/11/2021,5.526,,
14/11/2021,5.0452,,
21/11/2021,4.9954,,
28/11/2021,5.06775,,
5/12/2021,4.3734,,
12/12/2021,3.7838,,
19/12/2021,3.7598,,
26/12/2021,3.8525,,
2/1/2022,3.886,,
9/1/2022,3.8284,,
16/1/2022,4.3434,,
23/1/2022,4.02875,,
30/1/2022,4.6522,,
6/2/2022,4.9172,,
13/2/2022,4.0778,,
20/2/2022,4.427,,
27/2/2022,4.53975,,
6/3/2022,4.695,,
13/3/2022,4.6484,,
20/3/2022,4.7654,,
27/3/2022,5.2582,,
3/4/2022,5.5622,,
10/4/2022,6.082,,
17/4/2022,6.905,,
24/4/2022,7.0848,,
1/5/2022,6.9836,,
8/5/2022,8.134,,
15/5/2022,7.4906,,
22/5/2022,8.2038,,
29/5/2022,8.8292,,
5/6/2022,8.46225,,
12/6/2022,9.0254,,
19/6/2022,7.5252,,
26/6/2022,6.53125,,
3/7/2022,6.1408,,
10/7/2022,5.841,,
17/7/2022,6.5788,,
24/7/2022,7.7962,,
31/7/2022,8.554,,
7/8/2022,8.0882,,
14/8/2022,8.2532,,
21/8/2022,9.165,,
28/8/2022,9.3748,,
4/9/2022,9.114,,
11/9/2022,7.9745,,
18/9/2022,8.347,,
25/9/2022,7.433,,
2/10/2022,6.8124,,
9/10/2022,6.7914,,
16/10/2022,6.532,,
23/10/2022,5.5046,,
30/10/2022,5.4576,,
6/11/2022,6.1424,,
13/11/2022,6.213,,
20/11/2022,6.1678,,
27/11/2022,6.97175,,
4/12/2022,6.7792,,
11/12/2022,5.7952,,
18/12/2022,6.7044,,
25/12/2022,5.3174,,
1/1/2023,4.75625,,
8/1/2023,3.8975,,
15/1/2023,3.6668,,
22/1/2023,3.3365,,
29/1/2023,3.165,,
5/2/2023,2.539,,
12/2/2023,2.4762,,
19/2/2023,2.4214,,
26/2/2023,2.253,,
5/3/2023,2.8126,,
12/3/2023,2.5566,,
19/3/2023,2.494,,
26/3/2023,2.2224,,
2/4/2023,2.0858,,
9/4/2023,2.076,,
16/4/2023,2.1144,,
23/4/2023,2.269,,
30/4/2023,2.2924,,
7/5/2023,2.188,,
14/5/2023,2.2304,,
21/5/2023,2.4586,,
28/5/2023,2.3214,,
4/6/2023,2.23075,,
11/6/2023,2.2884,,
18/6/2023,2.4226,,
25/6/2023,2.6065,,
2/7/2023,2.7312,,
9/7/2023,2.63925,,
16/7/2023,2.6232,,
23/7/2023,2.6428,,
30/7/2023,2.642,,
6/8/2023,2.5626,,
13/8/2023,2.7988,,
20/8/2023,2.6436,,
27/8/2023,2.5496,,
3/9/2023,2.6928,,
10/9/2023,2.569,,
17/9/2023,2.6766,,
24/9/2023,2.7112,,
1/10/2023,2.7866,,
8/10/2023,3.051,,
15/10/2023,3.343,,
22/10/2023,3.02,,
29/10/2023,3.057,,
5/11/2023,3.4816,,
12/11/2023,3.1168,,
19/11/2023,3.103,,
26/11/2023,2.87,,
3/12/2023,2.784,,
10/12/2023,2.6278,,
17/12/2023,2.359,,
