Date,Dernier Prix,,,,
12/8/2018,2850.682,,,,
19/8/2018,2834.216,,,,
26/8/2018,2862.7,,,,
2/9/2018,2902.19,,,,
9/9/2018,2883.7625,,,,
16/9/2018,2892.62,,,,
23/9/2018,2912.296,,,,
30/9/2018,2913.776,,,,
7/10/2018,2912.142,,,,
14/10/2018,2809.19,,,,
21/10/2018,2781.296,,,,
28/10/2018,2703.386,,,,
4/11/2018,2699.81,,,,
11/11/2018,2779.098,,,,
18/11/2018,2723.29,,,,
25/11/2018,2653.7775,,,,
2/12/2018,2719.468,,,,
9/12/2018,2704.865,,,,
16/12/2018,2635.212,,,,
23/12/2018,2496.62,,,,
30/12/2018,2448.3425,,,,
6/1/2019,2499.1775,,,,
13/1/2019,2580.392,,,,
20/1/2019,2623.136,,,,
27/1/2019,2644.6725,,,,
3/2/2019,2675.106,,,,
10/2/2019,2721.622,,,,
17/2/2019,2745.778,,,,
24/2/2019,2783.0025,,,,
3/3/2019,2794.114,,,,
10/3/2019,2769.182,,,,
17/3/2019,2803.34,,,,
24/3/2019,2829.066,,,,
31/3/2019,2814.406,,,,
7/4/2019,2875.992,,,,
14/4/2019,2891.582,,,,
21/4/2019,2904.53,,,,
28/4/2019,2926.99,,,,
5/5/2019,2935.15,,,,
12/5/2019,2889.612,,,,
19/5/2019,2846.618,,,,
26/5/2019,2841.832,,,,
2/6/2019,2781.5825,,,,
9/6/2019,2818.14,,,,
16/6/2019,2886.182,,,,
23/6/2019,2927.704,,,,
30/6/2019,2928.638,,,,
7/7/2019,2980.8925,,,,
14/7/2019,2992.466,,,,
21/7/2019,2994.896,,,,
28/7/2019,3007.918,,,,
4/8/2019,2980.028,,,,
11/8/2019,2893.446,,,,
18/8/2019,2877.39,,,,
25/8/2019,2903.73,,,,
1/9/2019,2897.304,,,,
8/9/2019,2949.69,,,,
15/9/2019,2995.142,,,,
22/9/2019,3001.85,,,,
29/9/2019,2976.532,,,,
6/10/2019,2933.448,,,,
13/10/2019,2931.93,,,,
20/10/2019,2987.134,,,,
27/10/2019,3008.014,,,,
3/11/2019,3045.51,,,,
10/11/2019,3081.586,,,,
17/11/2019,3097.996,,,,
24/11/2019,3112.9,,,,
1/12/2019,3142.1925,,,,
8/12/2019,3116.634,,,,
15/12/2019,3149.496,,,,
22/12/2019,3200.34,,,,
29/12/2019,3231.83,,,,
5/1/2020,3236.1925,,,,
12/1/2020,3255.312,,,,
19/1/2020,3301.4,,,,
26/1/2020,3315.8875,,,,
2/2/2020,3260.49,,,,
9/2/2020,3310.938,,,,
16/2/2020,3368.678,,,,
23/2/2020,3366.855,,,,
1/3/2020,3080.694,,,,
8/3/2020,3044.006,,,,
15/3/2020,2712.366,,,,
22/3/2020,2405.546,,,,
29/3/2020,2466.366,,,,
5/4/2020,2539.458,,,,
12/4/2020,2715.7225,,,,
19/4/2020,2813.032,,,,
26/4/2020,2798.714,,,,
3/5/2020,2884.904,,,,
10/5/2020,2874.118,,,,
17/5/2020,2867.328,,,,
24/5/2020,2950.484,,,,
31/5/2020,3025.485,,,,
7/6/2020,3113.14,,,,
14/6/2020,3134.624,,,,
21/6/2020,3103.58,,,,
28/6/2020,3078.458,,,,
5/7/2020,3099.85,,,,
12/7/2020,3166.414,,,,
19/7/2020,3203.92,,,,
26/7/2020,3247.29,,,,
2/8/2020,3246.726,,,,
9/8/2020,3325.866,,,,
16/8/2020,3364.158,,,,
23/8/2020,3385.858,,,,
30/8/2020,3469.238,,,,
6/9/2020,3497.964,,,,
13/9/2020,3352.74,,,,
20/9/2020,3369.342,,,,
27/9/2020,3275.72,,,,
4/10/2020,3355.862,,,,
11/10/2020,3422.598,,,,
18/10/2020,3500.394,,,,
25/10/2020,3444.896,,,,
1/11/2020,3328.55,,,,
8/11/2020,3428.546,,,,
15/11/2020,3558.17,,,,
22/11/2020,3588.728,,,,
29/11/2020,3620.25,,,,
6/12/2020,3663.786,,,,
13/12/2020,3679.718,,,,
20/12/2020,3695.034,,,,
27/12/2020,3693.8125,,,,
3/1/2021,3737.6275,,,,
10/1/2021,3760.824,,,,
17/1/2021,3794.886,,,,
24/1/2021,3836.325,,,,
31/1/2021,3791.474,,,,
7/2/2021,3837.782,,,,
14/2/2021,3917.582,,,,
21/2/2021,3921.15,,,,
28/2/2021,3864.758,,,,
7/3/2021,3840.448,,,,
14/3/2021,3895.656,,,,
21/3/2021,3946.866,,,,
28/3/2021,3924.862,,,,
4/4/2021,3980.6,,,,
11/4/2021,4091.554,,,,
18/4/2021,4150.026,,,,
25/4/2021,4157.354,,,,
2/5/2021,4190.032,,,,
9/5/2021,4191.826,,,,
16/5/2021,4137.984,,,,
23/5/2021,4144.356,,,,
30/5/2021,4197.232,,,,
6/6/2021,4208.225,,,,
13/6/2021,4231.99,,,,
20/6/2021,4222.75,,,,
27/6/2021,4252.052,,,,
4/7/2021,4310.438,,,,
11/7/2021,4348.01,,,,
18/7/2021,4363.066,,,,
25/7/2021,4343.902,,,,
1/8/2021,4407.762,,,,
8/8/2021,4415.718,,,,
15/8/2021,4449.126,,,,
22/8/2021,4435.106,,,,
29/8/2021,4488.264,,,,
5/9/2021,4529.588,,,,
12/9/2021,4496.49,,,,
19/9/2021,4459.844,,,,
26/9/2021,4402.404,,,,
3/10/2021,4363.956,,,,
10/10/2021,4360.166,,,,
17/10/2021,4397.054,,,,
24/10/2021,4527.392,,,,
31/10/2021,4578.95,,,,
7/11/2021,4656.496,,,,
14/11/2021,4673.156,,,,
21/11/2021,4694.974,,,,
28/11/2021,4667.43,,,,
5/12/2021,4570.168,,,,
12/12/2021,4671.82,,,,
19/12/2021,4660.444,,,,
26/12/2021,4659.9,,,,
2/1/2022,4783.102,,,,
9/1/2022,4732.752,,,,
16/1/2022,4686.318,,,,
23/1/2022,4497.635,,,,
30/1/2022,4374.974,,,,
6/2/2022,4525.888,,,,
13/2/2022,4503.062,,,,
20/2/2022,4415.376,,,,
27/2/2022,4300.9025,,,,
6/3/2022,4351.82,,,,
13/3/2022,4222.7,,,,
20/3/2022,4333.642,,,,
27/3/2022,4498.45,,,,
3/4/2022,4577.168,,,,
10/4/2022,4515.48,,,,
17/4/2022,4412.29,,,,
24/4/2022,4395.758,,,,
1/5/2022,4214.942,,,,
8/5/2022,4180.248,,,,
