Date,Dernier Prix,,,,
14/6/2020,9843.04,,,,
21/6/2020,9945.886,,,,
28/6/2020,10058.808,,,,
5/7/2020,10184.7875,,,,
12/7/2020,10677.138,,,,
19/7/2020,10653.018,,,,
26/7/2020,10743.924,,,,
2/8/2020,10698.25,,,,
9/8/2020,11136.706,,,,
16/8/2020,11092.358,,,,
23/8/2020,11407.69,,,,
30/8/2020,11848.386,,,,
6/9/2020,12043.52,,,,
13/9/2020,11176.4075,,,,
20/9/2020,11196.432,,,,
27/9/2020,11009.504,,,,
4/10/2020,11388.87,,,,
11/10/2020,11516.062,,,,
18/10/2020,11981.476,,,,
25/10/2020,11666.608,,,,
1/11/2020,11329.984,,,,
8/11/2020,11662.222,,,,
15/11/2020,11822.518,,,,
22/11/2020,11955.49,,,,
29/11/2020,12099.045,,,,
6/12/2020,12435.134,,,,
13/12/2020,12474.796,,,,
20/12/2020,12643.306,,,,
27/12/2020,12692.9925,,,,
3/1/2021,12853.9975,,,,
10/1/2021,12833.032,,,,
17/1/2021,12894.166,,,,
24/1/2021,13266.095,,,,
31/1/2021,13242.608,,,,
7/2/2021,13454.448,,,,
14/2/2021,13715.884,,,,
21/2/2021,13672.9425,,,,
28/2/2021,13091.678,,,,
7/3/2021,12831.748,,,,
14/3/2021,12767.166,,,,
21/3/2021,13018.666,,,,
28/3/2021,12932.562,,,,
4/4/2021,13070.805,,,,
11/4/2021,13679.374,,,,
18/4/2021,13935.57,,,,
25/4/2021,13871.184,,,,
2/5/2021,13943.806,,,,
9/5/2021,13636.224,,,,
16/5/2021,13242.85,,,,
23/5/2021,13334.866,,,,
30/5/2021,13669.316,,,,
6/6/2021,13657.7075,,,,
13/6/2021,13877.468,,,,
20/6/2021,14071.002,,,,
27/6/2021,14278.606,,,,
4/7/2021,14588.042,,,,
11/7/2021,14786.2825,,,,
18/7/2021,14825.788,,,,
25/7/2021,14834.378,,,,
1/8/2021,15021.856,,,,
8/8/2021,15079.886,,,,
15/8/2021,15088.022,,,,
22/8/2021,15005.606,,,,
29/8/2021,15350.178,,,,
5/9/2021,15611.256,,,,
12/9/2021,15574.6025,,,,
19/9/2021,15434.062,,,,
26/9/2021,15172.546,,,,
3/10/2021,14841.902,,,,
10/10/2021,14726.18,,,,
17/10/2021,14869.956,,,,
24/10/2021,15388.996,,,,
31/10/2021,15660.14,,,,
7/11/2021,16145.578,,,,
14/11/2021,16154.778,,,,
21/11/2021,16372.654,,,,
28/11/2021,16270.2725,,,,
5/12/2021,16023.136,,,,
12/12/2021,16209.542,,,,
19/12/2021,15990.488,,,,
26/12/2021,16025.5675,,,,
2/1/2022,16459.27,,,,
9/1/2022,15982.166,,,,
16/1/2022,15694.172,,,,
23/1/2022,14885.865,,,,
30/1/2022,14257.836,,,,
6/2/2022,14856.986,,,,
13/2/2022,14666.944,,,,
20/2/2022,14334.866,,,,
27/2/2022,13885.9475,,,,
6/3/2022,14072.106,,,,
13/3/2022,13444.404,,,,
20/3/2022,13800.134,,,,
27/3/2022,14599.594,,,,
3/4/2022,14999.594,,,,
10/4/2022,14667.634,,,,
17/4/2022,14010.2375,,,,
24/4/2022,13839.374,,,,
1/5/2022,13171.43,,,,
8/5/2022,13049.11,,,,
15/5/2022,12166.808,,,,
22/5/2022,12089.448,,,,
29/5/2022,12141.252,,,,
5/6/2022,12657.845,,,,
12/6/2022,12405.808,,,,
19/6/2022,11317.468,,,,
26/6/2022,11719.5,,,,
3/7/2022,11678.734,,,,
10/7/2022,11966.8075,,,,
17/7/2022,11817.164,,,,
24/7/2022,12316.496,,,,
31/7/2022,12536.524,,,,
7/8/2022,13122.874,,,,
14/8/2022,13280.702,,,,
21/8/2022,13504.428,,,,
28/8/2022,12887.788,,,,
4/9/2022,12294.424,,,,
11/9/2022,12295.045,,,,
18/9/2022,12139.322,,,,
25/9/2022,11651.098,,,,
2/10/2022,11231.138,,,,
9/10/2022,11382.084,,,,
16/10/2022,10845.916,,,,
23/10/2022,11134.138,,,,
30/10/2022,11448.798,,,,
6/11/2022,11029.698,,,,
13/11/2022,11251.404,,,,
20/11/2022,11725.012,,,,
27/11/2022,11718.26,,,,
4/12/2022,11831.482,,,,
11/12/2022,11606.942,,,,
18/12/2022,11574.102,,,,
25/12/2022,11066.896,,,,
1/1/2023,10848.165,,,,
8/1/2023,10889.7525,,,,
15/1/2023,11343.568,,,,
22/1/2023,11470.545,,,,
29/1/2023,11950.39,,,,
5/2/2023,12350.784,,,,
12/2/2023,12474.85,,,,
19/2/2023,12516.35,,,,
26/2/2023,12069.09,,,,
5/3/2023,12074.832,,,,
12/3/2023,12099.228,,,,
19/3/2023,12295.11,,,,
26/3/2023,12673.496,,,,
2/4/2023,12854.832,,,,
9/4/2023,13069.555,,,,
16/4/2023,13010.53,,,,
23/4/2023,13050.992,,,,
30/4/2023,12981.474,,,,
7/5/2023,13123.39,,,,
14/5/2023,13314.108,,,,
21/5/2023,13613.378,,,,
28/5/2023,13872.74,,,,
4/6/2023,14399.3075,,,,
11/6/2023,14486.156,,,,
18/6/2023,14992.048,,,,
25/6/2023,14967.85,,,,
2/7/2023,14943.732,,,,
9/7/2023,15134.6925,,,,
16/7/2023,15321.902,,,,
23/7/2023,15654.548,,,,
30/7/2023,15544.912,,,,
6/8/2023,15494.842,,,,
13/8/2023,15187.904,,,,
20/8/2023,14906.072,,,,
27/8/2023,14950.396,,,,
3/9/2023,15376.674,,,,
10/9/2023,15354.6075,,,,
17/9/2023,15355.286,,,,
24/9/2023,14956.372,,,,
1/10/2023,14662.58,,,,
8/10/2023,14775.18,,,,
15/10/2023,15119.802,,,,
22/10/2023,14909.602,,,,
29/10/2023,14404.466,,,,
5/11/2023,14685.848,,,,
12/11/2023,15296.242,,,,
19/11/2023,15756.72,,,,
26/11/2023,15986.02,,,,
3/12/2023,15981.092,,,,
10/12/2023,15881.98,,,,
